time,gFx,gFy,gFz
2022-10-12 16:54:16.5990,0.617,-0.501,-0.56,0.972
2022-10-12 16:54:16.6090,0.634,-0.496,-0.571,0.987
2022-10-12 16:54:16.6200,0.623,-0.535,-0.541,0.983
2022-10-12 16:54:16.6300,0.602,-0.529,-0.564,0.98
2022-10-12 16:54:16.6640,0.64,-0.562,-0.574,1.027
2022-10-12 16:54:16.6640,0.64,-0.562,-0.574,1.027
2022-10-12 16:54:16.6640,0.64,-0.562,-0.574,1.027
2022-10-12 16:54:16.6690,0.72,-0.538,-0.581,1.07
2022-10-12 16:54:16.6790,0.736,-0.526,-0.595,1.083
2022-10-12 16:54:16.6900,0.694,-0.547,-0.57,1.052
2022-10-12 16:54:16.7000,0.571,-0.585,-0.578,1.001
2022-10-12 16:54:16.7100,0.507,-0.55,-0.53,0.917
2022-10-12 16:54:16.7210,0.545,-0.478,-0.581,0.929
2022-10-12 16:54:16.7300,0.557,-0.396,-0.634,0.932
2022-10-12 16:54:16.7620,0.621,-0.274,-0.643,0.935
2022-10-12 16:54:16.7620,0.621,-0.274,-0.643,0.935
2022-10-12 16:54:16.7620,0.621,-0.274,-0.643,0.935
2022-10-12 16:54:16.7700,0.651,-0.439,-0.577,0.974
2022-10-12 16:54:16.7800,0.766,-0.55,-0.543,1.088
2022-10-12 16:54:16.7900,0.826,-0.625,-0.505,1.152
2022-10-12 16:54:16.8020,0.944,-0.625,-0.522,1.247
2022-10-12 16:54:16.8110,1.003,-0.556,-0.572,1.282
2022-10-12 16:54:16.8210,0.786,-0.537,-0.643,1.149
2022-10-12 16:54:16.8310,0.51,-0.555,-0.616,0.973
2022-10-12 16:54:16.8680,0.627,-0.417,-0.553,0.934
2022-10-12 16:54:16.8690,0.627,-0.417,-0.553,0.934
2022-10-12 16:54:16.8690,0.627,-0.417,-0.553,0.934
2022-10-12 16:54:16.8710,0.625,-0.36,-0.565,0.916
2022-10-12 16:54:16.8810,0.618,-0.338,-0.572,0.907
2022-10-12 16:54:16.8910,0.595,-0.299,-0.565,0.873
2022-10-12 16:54:16.9010,0.643,-0.282,-0.557,0.896
2022-10-12 16:54:16.9120,0.712,-0.344,-0.547,0.962
2022-10-12 16:54:16.9220,0.739,-0.463,-0.589,1.052
2022-10-12 16:54:16.9320,0.752,-0.528,-0.603,1.099
2022-10-12 16:54:16.9680,0.653,-0.531,-0.604,1.036
2022-10-12 16:54:16.9690,0.653,-0.531,-0.604,1.036
2022-10-12 16:54:16.9690,0.653,-0.531,-0.604,1.036
2022-10-12 16:54:16.9720,0.625,-0.493,-0.59,0.991
2022-10-12 16:54:16.9820,0.622,-0.47,-0.59,0.978
2022-10-12 16:54:16.9920,0.647,-0.475,-0.55,0.973
2022-10-12 16:54:17.0020,0.678,-0.462,-0.536,0.98
2022-10-12 16:54:17.0130,0.688,-0.454,-0.528,0.979
2022-10-12 16:54:17.0230,0.683,-0.5,-0.517,0.992
2022-10-12 16:54:17.0330,0.683,-0.522,-0.557,1.024
2022-10-12 16:54:17.0470,0.694,-0.55,-0.564,1.05
2022-10-12 16:54:17.0710,0.651,-0.545,-0.595,1.037
2022-10-12 16:54:17.0710,0.651,-0.545,-0.595,1.037
2022-10-12 16:54:17.0720,0.639,-0.564,-0.586,1.034
2022-10-12 16:54:17.0900,0.594,-0.567,-0.614,1.025
2022-10-12 16:54:17.0930,0.59,-0.528,-0.622,1.007
2022-10-12 16:54:17.1080,0.635,-0.445,-0.601,0.981
2022-10-12 16:54:17.1130,0.615,-0.416,-0.565,0.933
2022-10-12 16:54:17.1240,0.597,-0.469,-0.592,0.963
2022-10-12 16:54:17.1340,0.582,-0.539,-0.612,1.002
2022-10-12 16:54:17.1480,0.609,-0.555,-0.623,1.033
2022-10-12 16:54:17.1720,0.646,-0.532,-0.578,1.017
2022-10-12 16:54:17.1720,0.646,-0.532,-0.578,1.017
2022-10-12 16:54:17.1730,0.632,-0.568,-0.563,1.019
2022-10-12 16:54:17.1910,0.605,-0.552,-0.553,0.988
2022-10-12 16:54:17.1930,0.67,-0.536,-0.511,0.999
2022-10-12 16:54:17.2070,0.697,-0.542,-0.532,1.031
2022-10-12 16:54:17.2140,0.727,-0.525,-0.545,1.049
2022-10-12 16:54:17.2250,0.739,-0.481,-0.555,1.042
2022-10-12 16:54:17.2350,0.756,-0.464,-0.572,1.055
2022-10-12 16:54:17.2680,0.659,-0.486,-0.556,0.99
2022-10-12 16:54:17.2680,0.659,-0.486,-0.556,0.99
2022-10-12 16:54:17.2680,0.659,-0.486,-0.556,0.99
2022-10-12 16:54:17.2740,0.671,-0.485,-0.539,0.988
2022-10-12 16:54:17.2840,0.727,-0.492,-0.52,1.02
2022-10-12 16:54:17.2940,0.697,-0.422,-0.531,0.973
2022-10-12 16:54:17.3050,0.691,-0.442,-0.543,0.984
2022-10-12 16:54:17.3140,0.693,-0.443,-0.58,1.006
2022-10-12 16:54:17.3250,0.709,-0.388,-0.59,1.001
2022-10-12 16:54:17.3350,0.738,-0.371,-0.585,1.012
2022-10-12 16:54:17.3450,0.729,-0.374,-0.595,1.013
2022-10-12 16:54:17.3730,0.678,-0.409,-0.571,0.976
2022-10-12 16:54:17.3740,0.678,-0.409,-0.571,0.976
2022-10-12 16:54:17.3750,0.668,-0.417,-0.561,0.967
2022-10-12 16:54:17.3910,0.677,-0.426,-0.559,0.976
2022-10-12 16:54:17.3950,0.698,-0.427,-0.56,0.992
2022-10-12 16:54:17.4070,0.705,-0.445,-0.571,1.01
2022-10-12 16:54:17.4160,0.704,-0.453,-0.575,1.016
2022-10-12 16:54:17.4260,0.706,-0.446,-0.574,1.013
2022-10-12 16:54:17.4360,0.691,-0.467,-0.574,1.012
2022-10-12 16:54:17.4460,0.685,-0.48,-0.568,1.011
2022-10-12 16:54:17.4720,0.653,-0.48,-0.571,0.991
2022-10-12 16:54:17.4730,0.653,-0.48,-0.571,0.991
2022-10-12 16:54:17.4760,0.654,-0.479,-0.573,0.993
2022-10-12 16:54:17.4900,0.651,-0.498,-0.583,1.006
2022-10-12 16:54:17.4960,0.642,-0.483,-0.598,1.002
2022-10-12 16:54:17.5070,0.641,-0.494,-0.576,0.993
2022-10-12 16:54:17.5160,0.646,-0.494,-0.593,1.006
2022-10-12 16:54:17.5270,0.624,-0.512,-0.579,0.993
2022-10-12 16:54:17.5370,0.608,-0.52,-0.589,0.993
2022-10-12 16:54:17.5470,0.601,-0.526,-0.578,0.986
2022-10-12 16:54:17.5760,0.653,-0.563,-0.592,1.046
2022-10-12 16:54:17.5760,0.653,-0.563,-0.592,1.046
2022-10-12 16:54:17.5770,0.631,-0.571,-0.605,1.044
2022-10-12 16:54:17.5910,0.613,-0.574,-0.581,1.021
2022-10-12 16:54:17.5970,0.607,-0.576,-0.575,1.015
2022-10-12 16:54:17.6070,0.605,-0.569,-0.567,1.006
2022-10-12 16:54:17.6170,0.61,-0.577,-0.562,1.01
2022-10-12 16:54:17.6280,0.607,-0.578,-0.563,1.01
2022-10-12 16:54:17.6380,0.604,-0.572,-0.571,1.009
2022-10-12 16:54:17.6520,0.616,-0.573,-0.578,1.021
2022-10-12 16:54:17.6730,0.636,-0.569,-0.576,1.03
2022-10-12 16:54:17.6730,0.636,-0.569,-0.576,1.03
2022-10-12 16:54:17.6770,0.633,-0.569,-0.575,1.027
2022-10-12 16:54:17.6910,0.634,-0.568,-0.572,1.026
2022-10-12 16:54:17.6970,0.632,-0.561,-0.57,1.019
2022-10-12 16:54:17.7080,0.627,-0.552,-0.575,1.014
2022-10-12 16:54:17.7180,0.627,-0.536,-0.576,1.006
2022-10-12 16:54:17.7280,0.631,-0.519,-0.579,1.001
2022-10-12 16:54:17.7390,0.632,-0.509,-0.58,0.997
2022-10-12 16:54:17.7530,0.63,-0.507,-0.583,0.997
2022-10-12 16:54:17.7750,0.634,-0.493,-0.584,0.993
2022-10-12 16:54:17.7750,0.634,-0.493,-0.584,0.993
2022-10-12 16:54:17.7780,0.634,-0.507,-0.578,0.997
2022-10-12 16:54:17.7900,0.618,-0.539,-0.569,0.998
2022-10-12 16:54:17.7990,0.511,-0.552,-0.645,0.991
2022-10-12 16:54:17.8090,0.562,-0.476,-0.607,0.954
2022-10-12 16:54:17.8190,0.648,-0.589,-0.638,1.083
2022-10-12 16:54:17.8290,0.679,-0.523,-0.599,1.046
2022-10-12 16:54:17.8390,0.672,-0.493,-0.65,1.057
2022-10-12 16:54:17.8760,0.522,-0.567,-0.642,1.003
2022-10-12 16:54:17.8770,0.522,-0.567,-0.642,1.003
2022-10-12 16:54:17.8770,0.522,-0.567,-0.642,1.003
2022-10-12 16:54:17.8790,0.544,-0.614,-0.598,1.015
2022-10-12 16:54:17.8890,0.59,-0.625,-0.641,1.072
2022-10-12 16:54:17.8990,0.632,-0.531,-0.607,1.025
2022-10-12 16:54:17.9100,0.68,-0.488,-0.641,1.054
2022-10-12 16:54:17.9200,0.665,-0.489,-0.613,1.028
2022-10-12 16:54:17.9300,0.658,-0.432,-0.601,0.99
2022-10-12 16:54:17.9400,0.652,-0.402,-0.591,0.967
2022-10-12 16:54:17.9500,0.628,-0.398,-0.566,0.934
2022-10-12 16:54:17.9780,0.653,-0.429,-0.548,0.954
2022-10-12 16:54:17.9790,0.653,-0.429,-0.548,0.954
2022-10-12 16:54:17.9800,0.703,-0.469,-0.563,1.015
2022-10-12 16:54:17.9910,0.73,-0.489,-0.567,1.046
2022-10-12 16:54:18.0000,0.732,-0.481,-0.593,1.058
2022-10-12 16:54:18.0100,0.685,-0.506,-0.587,1.034
2022-10-12 16:54:18.0210,0.662,-0.474,-0.587,1.004
2022-10-12 16:54:18.0310,0.672,-0.452,-0.561,0.985
2022-10-12 16:54:18.0410,0.702,-0.442,-0.548,0.994
2022-10-12 16:54:18.0510,0.707,-0.448,-0.528,0.99
2022-10-12 16:54:18.0800,0.72,-0.512,-0.496,1.013
2022-10-12 16:54:18.0810,0.72,-0.512,-0.496,1.013
2022-10-12 16:54:18.0810,0.72,-0.512,-0.496,1.013
2022-10-12 16:54:18.0910,0.773,-0.51,-0.47,1.039
2022-10-12 16:54:18.1010,0.869,-0.456,-0.415,1.066
2022-10-12 16:54:18.1110,0.89,-0.41,-0.469,1.086
2022-10-12 16:54:18.1210,0.889,-0.354,-0.5,1.08
2022-10-12 16:54:18.1330,0.833,-0.358,-0.548,1.059
2022-10-12 16:54:18.1420,0.776,-0.331,-0.5,0.981
2022-10-12 16:54:18.1800,0.734,-0.49,-0.386,0.963
2022-10-12 16:54:18.1800,0.734,-0.49,-0.386,0.963
2022-10-12 16:54:18.1800,0.734,-0.49,-0.386,0.963
2022-10-12 16:54:18.1820,0.729,-0.561,-0.415,1.009
2022-10-12 16:54:18.1920,0.827,-0.576,-0.495,1.123
2022-10-12 16:54:18.2020,0.849,-0.548,-0.482,1.12
2022-10-12 16:54:18.2120,0.834,-0.472,-0.482,1.073
2022-10-12 16:54:18.2230,0.861,-0.406,-0.477,1.065
2022-10-12 16:54:18.2320,0.81,-0.361,-0.479,1.008
2022-10-12 16:54:18.2430,0.814,-0.314,-0.455,0.984
2022-10-12 16:54:18.2570,0.89,-0.275,-0.419,1.021
2022-10-12 16:54:18.2790,0.879,-0.218,-0.421,0.999
2022-10-12 16:54:18.2790,0.879,-0.218,-0.421,0.999
2022-10-12 16:54:18.2820,0.853,-0.343,-0.428,1.014
2022-10-12 16:54:18.2920,0.779,-0.405,-0.446,0.985
2022-10-12 16:54:18.3030,0.767,-0.389,-0.447,0.969
2022-10-12 16:54:18.3130,0.82,-0.394,-0.426,1.005
2022-10-12 16:54:18.3230,0.835,-0.422,-0.458,1.042
2022-10-12 16:54:18.3330,0.832,-0.424,-0.485,1.052
2022-10-12 16:54:18.3430,0.828,-0.412,-0.514,1.058
2022-10-12 16:54:18.3800,0.761,-0.345,-0.516,0.982
2022-10-12 16:54:18.3800,0.761,-0.345,-0.516,0.982
2022-10-12 16:54:18.3810,0.761,-0.345,-0.516,0.982
2022-10-12 16:54:18.3830,0.742,-0.332,-0.53,0.97
2022-10-12 16:54:18.3930,0.717,-0.398,-0.57,0.999
2022-10-12 16:54:18.4030,0.705,-0.401,-0.582,0.998
2022-10-12 16:54:18.4140,0.688,-0.403,-0.614,1.006
2022-10-12 16:54:18.4240,0.669,-0.408,-0.62,0.999
2022-10-12 16:54:18.4340,0.659,-0.412,-0.618,0.993
2022-10-12 16:54:18.4440,0.643,-0.414,-0.622,0.986
2022-10-12 16:54:18.4550,0.633,-0.43,-0.606,0.976
2022-10-12 16:54:18.4830,0.646,-0.411,-0.647,1.002
2022-10-12 16:54:18.4830,0.646,-0.411,-0.647,1.002
2022-10-12 16:54:18.4850,0.661,-0.396,-0.675,1.024
2022-10-12 16:54:18.4940,0.667,-0.369,-0.654,1.004
2022-10-12 16:54:18.5040,0.653,-0.367,-0.66,0.998
2022-10-12 16:54:18.5140,0.623,-0.342,-0.663,0.972
2022-10-12 16:54:18.5240,0.609,-0.335,-0.623,0.933
2022-10-12 16:54:18.5350,0.639,-0.341,-0.641,0.967
2022-10-12 16:54:18.5450,0.648,-0.37,-0.669,1.002
2022-10-12 16:54:18.5800,0.581,-0.457,-0.656,0.988
2022-10-12 16:54:18.5810,0.581,-0.457,-0.656,0.988
2022-10-12 16:54:18.5810,0.581,-0.457,-0.656,0.988
2022-10-12 16:54:18.5850,0.533,-0.48,-0.577,0.921
2022-10-12 16:54:18.5950,0.535,-0.495,-0.542,0.908
2022-10-12 16:54:18.6050,0.554,-0.541,-0.59,0.973
2022-10-12 16:54:18.6150,0.579,-0.601,-0.6,1.028
2022-10-12 16:54:18.6250,0.621,-0.613,-0.638,1.081
2022-10-12 16:54:18.6360,0.651,-0.578,-0.64,1.081
2022-10-12 16:54:18.6460,0.644,-0.549,-0.615,1.046
2022-10-12 16:54:18.6600,0.583,-0.564,-0.587,1.001
2022-10-12 16:54:18.6840,0.593,-0.589,-0.551,1.001
2022-10-12 16:54:18.6840,0.593,-0.589,-0.551,1.001
2022-10-12 16:54:18.6850,0.588,-0.603,-0.554,1.008
2022-10-12 16:54:18.6960,0.581,-0.609,-0.568,1.015
2022-10-12 16:54:18.7070,0.58,-0.623,-0.566,1.022
2022-10-12 16:54:18.7160,0.572,-0.653,-0.558,1.032
2022-10-12 16:54:18.7260,0.561,-0.677,-0.541,1.032
2022-10-12 16:54:18.7360,0.567,-0.685,-0.54,1.04
2022-10-12 16:54:18.7460,0.572,-0.697,-0.544,1.053
2022-10-12 16:54:18.7830,0.605,-0.638,-0.57,1.048
2022-10-12 16:54:18.7830,0.605,-0.638,-0.57,1.048
2022-10-12 16:54:18.7830,0.605,-0.638,-0.57,1.048
2022-10-12 16:54:18.7860,0.621,-0.604,-0.561,1.032
2022-10-12 16:54:18.7970,0.612,-0.596,-0.574,1.029
2022-10-12 16:54:18.8070,0.607,-0.588,-0.583,1.027
2022-10-12 16:54:18.8170,0.598,-0.566,-0.591,1.014
2022-10-12 16:54:18.8270,0.588,-0.564,-0.607,1.016
2022-10-12 16:54:18.8370,0.587,-0.553,-0.617,1.015
2022-10-12 16:54:18.8470,0.595,-0.545,-0.603,1.007
2022-10-12 16:54:18.8860,0.613,-0.51,-0.58,0.986
2022-10-12 16:54:18.8870,0.608,-0.514,-0.575,0.982
2022-10-12 16:54:18.8870,0.608,-0.514,-0.575,0.982
2022-10-12 16:54:18.8880,0.608,-0.514,-0.575,0.982
2022-10-12 16:54:18.8970,0.61,-0.517,-0.579,0.987
2022-10-12 16:54:18.9070,0.621,-0.515,-0.593,1.001
2022-10-12 16:54:18.9180,0.627,-0.505,-0.616,1.014
2022-10-12 16:54:18.9280,0.634,-0.496,-0.649,1.034
2022-10-12 16:54:18.9380,0.634,-0.485,-0.668,1.041
2022-10-12 16:54:18.9480,0.628,-0.467,-0.645,1.014
2022-10-12 16:54:18.9840,0.587,-0.465,-0.595,0.956
2022-10-12 16:54:18.9850,0.587,-0.465,-0.595,0.956
2022-10-12 16:54:18.9850,0.587,-0.465,-0.595,0.956
2022-10-12 16:54:18.9880,0.608,-0.458,-0.596,0.967
2022-10-12 16:54:18.9980,0.627,-0.48,-0.598,0.991
2022-10-12 16:54:19.0080,0.637,-0.493,-0.602,1.006
2022-10-12 16:54:19.0190,0.68,-0.48,-0.553,0.999
2022-10-12 16:54:19.0290,0.757,-0.486,-0.567,1.063
2022-10-12 16:54:19.0390,0.732,-0.553,-0.574,1.082
2022-10-12 16:54:19.0490,0.635,-0.609,-0.505,1.014
2022-10-12 16:54:19.0860,0.582,-0.551,-0.636,1.023
2022-10-12 16:54:19.0860,0.582,-0.551,-0.636,1.023
2022-10-12 16:54:19.0860,0.582,-0.551,-0.636,1.023
2022-10-12 16:54:19.0890,0.58,-0.707,-0.519,1.051
2022-10-12 16:54:19.0990,0.599,-0.672,-0.606,1.085
2022-10-12 16:54:19.1090,0.568,-0.552,-0.496,0.935
2022-10-12 16:54:19.1190,0.553,-0.616,-0.572,1.006
2022-10-12 16:54:19.1290,0.607,-0.592,-0.528,0.999
2022-10-12 16:54:19.1400,0.659,-0.633,-0.56,1.072
2022-10-12 16:54:19.1500,0.564,-0.72,-0.554,1.069
2022-10-12 16:54:20.0990,0.575,-0.725,-0.593,1.099
2022-10-12 16:54:20.1000,0.575,-0.725,-0.593,1.099
2022-10-12 16:54:20.1000,0.575,-0.725,-0.593,1.099
2022-10-12 16:54:20.1010,0.552,-0.746,-0.636,1.125
2022-10-12 16:54:20.1110,0.602,-0.648,-0.64,1.092
2022-10-12 16:54:20.1210,0.661,-0.55,-0.54,1.015
2022-10-12 16:54:20.1330,0.657,-0.568,-0.574,1.041
2022-10-12 16:54:20.1420,0.641,-0.534,-0.602,1.029
2022-10-12 16:54:20.1510,0.662,-0.46,-0.567,0.986
2022-10-12 16:54:20.1610,0.642,-0.432,-0.578,0.966
2022-10-12 16:54:20.1910,0.661,-0.376,-0.58,0.956
2022-10-12 16:54:20.1920,0.661,-0.376,-0.58,0.956
2022-10-12 16:54:20.1930,0.661,-0.376,-0.58,0.956
2022-10-12 16:54:20.2020,0.661,-0.431,-0.591,0.986
2022-10-12 16:54:20.2120,0.641,-0.44,-0.603,0.984
2022-10-12 16:54:20.2220,0.631,-0.464,-0.579,0.974
2022-10-12 16:54:20.2320,0.59,-0.559,-0.596,1.008
2022-10-12 16:54:20.2430,0.514,-0.606,-0.615,1.005
2022-10-12 16:54:20.2550,0.522,-0.642,-0.61,1.028
2022-10-12 16:54:20.2630,0.553,-0.71,-0.613,1.089
2022-10-12 16:54:20.2990,0.543,-0.725,-0.595,1.084
2022-10-12 16:54:20.2990,0.543,-0.725,-0.595,1.084
2022-10-12 16:54:20.2990,0.543,-0.725,-0.595,1.084
2022-10-12 16:54:20.3020,0.509,-0.782,-0.566,1.091
2022-10-12 16:54:20.3120,0.459,-0.815,-0.61,1.117
2022-10-12 16:54:20.3220,0.417,-0.769,-0.641,1.084
2022-10-12 16:54:20.3330,0.489,-0.708,-0.575,1.035
2022-10-12 16:54:20.3430,0.558,-0.606,-0.55,0.991
2022-10-12 16:54:20.3530,0.589,-0.53,-0.543,0.961
2022-10-12 16:54:20.3640,0.618,-0.497,-0.58,0.983
2022-10-12 16:54:20.3970,0.652,-0.307,-0.595,0.935
2022-10-12 16:54:20.3970,0.652,-0.307,-0.595,0.935
2022-10-12 16:54:20.3970,0.652,-0.307,-0.595,0.935
2022-10-12 16:54:20.4030,0.7,-0.274,-0.608,0.967
2022-10-12 16:54:20.4130,0.77,-0.281,-0.649,1.045
2022-10-12 16:54:20.4230,0.821,-0.285,-0.642,1.08
2022-10-12 16:54:20.4360,0.86,-0.262,-0.726,1.156
2022-10-12 16:54:20.4440,0.822,-0.209,-0.639,1.062
2022-10-12 16:54:20.4540,0.688,-0.242,-0.618,0.956
2022-10-12 16:54:20.4640,0.431,-0.366,-0.557,0.794
2022-10-12 16:54:20.4800,0.365,-0.435,-0.519,0.769
2022-10-12 16:54:20.5070,0.707,-0.587,-0.827,1.236
2022-10-12 16:54:20.5070,0.707,-0.587,-0.827,1.236
2022-10-12 16:54:20.5080,0.707,-0.587,-0.827,1.236
2022-10-12 16:54:20.5140,0.676,-0.552,-0.781,1.171
2022-10-12 16:54:20.5240,0.404,-0.506,-0.888,1.099
2022-10-12 16:54:20.5350,0.431,-0.56,-0.765,1.041
2022-10-12 16:54:20.5450,0.637,-0.596,-0.556,1.034
2022-10-12 16:54:20.5550,0.693,-0.549,-0.638,1.09
2022-10-12 16:54:20.5650,0.694,-0.523,-0.444,0.976
2022-10-12 16:54:20.5830,0.688,-0.473,-0.385,0.919
2022-10-12 16:54:20.6110,0.582,-0.516,-0.46,0.904
2022-10-12 16:54:20.6120,0.582,-0.516,-0.46,0.904
2022-10-12 16:54:20.6120,0.582,-0.516,-0.46,0.904
2022-10-12 16:54:20.6150,0.691,-0.506,-0.454,0.969
2022-10-12 16:54:20.6250,0.846,-0.419,-0.455,1.048
2022-10-12 16:54:20.6360,0.952,-0.369,-0.386,1.092
2022-10-12 16:54:20.6450,1.0,-0.371,-0.427,1.149
2022-10-12 16:54:20.6550,0.84,-0.488,-0.594,1.139
2022-10-12 16:54:20.6660,0.573,-0.527,-0.616,0.993
2022-10-12 16:54:20.6810,0.47,-0.523,-0.714,1.002
2022-10-12 16:54:20.7020,0.653,-0.442,-0.527,0.948
2022-10-12 16:54:20.7020,0.653,-0.442,-0.527,0.948
2022-10-12 16:54:20.7050,0.797,-0.563,-0.396,1.053
2022-10-12 16:54:20.7210,0.699,-0.517,-0.434,0.972
2022-10-12 16:54:20.7260,0.599,-0.433,-0.647,0.982
2022-10-12 16:54:20.7360,0.506,-0.344,-0.767,0.981
2022-10-12 16:54:20.7460,0.608,-0.511,-0.803,1.129
2022-10-12 16:54:20.7570,0.814,-0.591,-0.664,1.205
2022-10-12 16:54:20.7670,0.917,-0.126,-0.6,1.103
2022-10-12 16:54:20.7810,0.84,0.062,-0.672,1.078
2022-10-12 16:54:20.8060,0.603,0.08,-1.016,1.184
2022-10-12 16:54:20.8060,0.603,0.08,-1.016,1.184
2022-10-12 16:54:20.8070,0.603,0.08,-1.016,1.184
2022-10-12 16:54:20.8170,0.724,-0.093,-0.869,1.135
2022-10-12 16:54:20.8270,0.667,-0.397,-0.941,1.22
2022-10-12 16:54:20.8370,0.448,-0.522,-0.845,1.09
2022-10-12 16:54:20.8470,0.209,-0.508,-0.804,0.974
2022-10-12 16:54:20.8570,0.081,-0.633,-1.029,1.211
2022-10-12 16:54:20.8670,0.023,-0.952,-1.126,1.475
2022-10-12 16:54:20.9040,-0.051,-2.009,-0.425,2.054
2022-10-12 16:54:20.9040,-0.051,-2.009,-0.425,2.054
2022-10-12 16:54:20.9040,-0.051,-2.009,-0.425,2.054
2022-10-12 16:54:20.9070,-0.084,-1.76,-0.481,1.826
2022-10-12 16:54:20.9180,0.426,-1.152,-0.322,1.27
2022-10-12 16:54:20.9280,0.986,-0.546,-0.424,1.204
2022-10-12 16:54:20.9380,1.205,-0.362,-0.272,1.287
2022-10-12 16:54:20.9480,1.211,-0.264,-0.5,1.336
2022-10-12 16:54:20.9580,1.219,-0.094,-0.665,1.392
2022-10-12 16:54:20.9680,1.034,0.124,-0.282,1.079
2022-10-12 16:54:20.9830,0.854,0.26,-0.174,0.91
2022-10-12 16:54:21.0090,0.466,-0.369,-0.436,0.737
2022-10-12 16:54:21.0090,0.466,-0.369,-0.436,0.737
2022-10-12 16:54:21.0100,0.466,-0.369,-0.436,0.737
2022-10-12 16:54:21.0180,0.54,-0.638,-0.444,0.946
2022-10-12 16:54:21.0280,0.595,-0.834,-0.467,1.126
2022-10-12 16:54:21.0380,0.963,-1.025,-0.365,1.453
2022-10-12 16:54:21.0480,0.965,-0.965,-0.359,1.411
2022-10-12 16:54:21.0590,0.717,-0.913,-0.543,1.282
2022-10-12 16:54:21.0690,0.539,-0.897,-0.468,1.146
2022-10-12 16:54:21.0790,0.483,-0.836,-0.493,1.084
2022-10-12 16:54:21.1060,0.427,-0.644,-0.573,0.962
2022-10-12 16:54:21.1060,0.427,-0.644,-0.573,0.962
2022-10-12 16:54:21.1090,0.269,-0.537,-0.738,0.952
2022-10-12 16:54:21.1190,0.281,-0.569,-0.748,0.981
2022-10-12 16:54:21.1290,0.582,-0.619,-0.791,1.161
2022-10-12 16:54:21.1390,0.612,-0.667,-0.755,1.179
2022-10-12 16:54:21.1500,0.43,-0.756,-0.688,1.109
2022-10-12 16:54:21.1590,0.381,-0.779,-0.687,1.106
2022-10-12 16:54:21.1700,0.464,-0.744,-0.541,1.03
2022-10-12 16:54:21.2080,0.473,-0.721,-0.593,1.047
2022-10-12 16:54:21.2080,0.473,-0.721,-0.593,1.047
2022-10-12 16:54:21.2080,0.473,-0.721,-0.593,1.047
2022-10-12 16:54:21.2090,0.502,-0.706,-0.591,1.049
2022-10-12 16:54:21.2200,0.492,-0.648,-0.631,1.03
2022-10-12 16:54:21.2300,0.46,-0.588,-0.62,0.97
2022-10-12 16:54:21.2400,0.488,-0.548,-0.614,0.957
2022-10-12 16:54:21.2500,0.506,-0.557,-0.631,0.982
2022-10-12 16:54:21.2600,0.555,-0.523,-0.616,0.98
2022-10-12 16:54:21.2710,0.588,-0.47,-0.576,0.948
2022-10-12 16:54:21.3060,0.607,-0.549,-0.539,0.98
2022-10-12 16:54:21.3060,0.607,-0.549,-0.539,0.98
2022-10-12 16:54:21.3060,0.607,-0.549,-0.539,0.98
2022-10-12 16:54:21.3100,0.66,-0.591,-0.541,1.038
2022-10-12 16:54:21.3210,0.68,-0.653,-0.55,1.091
2022-10-12 16:54:21.3300,0.643,-0.671,-0.531,1.07
2022-10-12 16:54:21.3410,0.569,-0.692,-0.524,1.038
2022-10-12 16:54:21.3510,0.543,-0.72,-0.516,1.039
2022-10-12 16:54:21.3610,0.564,-0.737,-0.481,1.045
2022-10-12 16:54:21.3720,0.593,-0.743,-0.455,1.054
2022-10-12 16:54:21.3850,0.61,-0.746,-0.446,1.062
2022-10-12 16:54:21.4100,0.643,-0.694,-0.458,1.051
2022-10-12 16:54:21.4100,0.643,-0.694,-0.458,1.051
2022-10-12 16:54:21.4110,0.637,-0.671,-0.469,1.037
2022-10-12 16:54:21.4210,0.663,-0.649,-0.474,1.042
2022-10-12 16:54:21.4310,0.718,-0.629,-0.457,1.058
2022-10-12 16:54:21.4420,0.754,-0.638,-0.462,1.09
2022-10-12 16:54:21.4520,0.721,-0.696,-0.49,1.116
2022-10-12 16:54:21.4620,0.678,-0.648,-0.464,1.046
2022-10-12 16:54:21.4720,0.653,-0.599,-0.417,0.979
2022-10-12 16:54:21.4870,0.612,-0.57,-0.387,0.922
2022-10-12 16:54:21.5120,0.66,-0.427,-0.443,0.902
2022-10-12 16:54:21.5120,0.66,-0.427,-0.443,0.902
2022-10-12 16:54:21.5130,0.66,-0.427,-0.443,0.902
2022-10-12 16:54:21.5220,0.752,-0.379,-0.558,1.01
2022-10-12 16:54:21.5320,0.835,-0.298,-0.579,1.059
2022-10-12 16:54:21.5420,0.898,-0.238,-0.565,1.087
2022-10-12 16:54:21.5530,0.93,-0.197,-0.591,1.119
2022-10-12 16:54:21.5630,0.891,-0.23,-0.664,1.135
2022-10-12 16:54:21.5730,0.807,-0.261,-0.619,1.05
2022-10-12 16:54:21.6090,0.602,-0.393,-0.463,0.855
2022-10-12 16:54:21.6090,0.602,-0.393,-0.463,0.855
2022-10-12 16:54:21.6090,0.602,-0.393,-0.463,0.855
2022-10-12 16:54:21.6130,0.581,-0.427,-0.434,0.842
2022-10-12 16:54:21.6230,0.644,-0.531,-0.484,0.965
2022-10-12 16:54:21.6330,0.749,-0.637,-0.54,1.122
2022-10-12 16:54:21.6430,0.792,-0.622,-0.496,1.123
