time,gFx,gFy,gFz,
59:23.4,0.226,-0.898,-0.82,1.237
59:23.4,0.226,-0.898,-0.82,1.237
59:23.4,0.226,-0.898,-0.82,1.237
59:23.4,0.317,-0.995,-0.769,1.297
59:23.4,0.45,-0.765,-0.754,1.165
59:23.4,0.418,-0.761,-0.732,1.136
59:23.4,0.119,-0.747,-0.789,1.093
59:23.4,0.188,-0.671,-0.603,0.922
59:23.5,0.422,-0.692,-0.781,1.126
59:23.5,0.394,-0.609,-0.578,0.927
59:23.5,-0.078,-0.6,-0.544,0.814
59:23.5,-0.078,-0.6,-0.544,0.814
59:23.5,0.149,-0.648,-0.458,0.807
59:23.5,0.216,-0.742,-0.437,0.888
59:23.5,0.216,-0.742,-0.437,0.888
59:23.5,0.326,-0.91,-0.846,1.285
59:23.5,0.263,-0.941,-0.702,1.203
59:23.5,0.172,-0.955,-0.762,1.234
59:23.6,0.385,-0.9,-0.638,1.168
59:23.6,0.16,-0.633,-0.404,0.768
59:23.6,0.16,-0.633,-0.404,0.768
59:23.6,0.16,-0.633,-0.404,0.768
59:23.6,0.251,-0.827,-0.605,1.055
59:23.6,0.418,-0.872,-0.899,1.32
59:23.6,0.482,-0.789,-0.945,1.322
59:23.6,0.372,-0.682,-0.733,1.068
59:23.6,0.446,-0.433,-0.556,0.834
59:23.7,0.393,-0.368,-0.547,0.768
59:23.7,0.174,-0.464,-0.566,0.752
59:23.7,0.549,-0.678,-0.645,1.085
59:23.7,0.549,-0.678,-0.645,1.085
59:23.7,0.549,-0.678,-0.645,1.085
59:23.7,0.419,-0.658,-0.39,0.872
59:23.7,0.411,-0.599,-0.391,0.825
59:23.7,0.426,-0.74,-0.319,0.912
59:23.7,0.503,-0.793,-0.446,1.04
59:23.7,0.437,-1.029,-0.562,1.251
59:23.8,0.516,-1.017,-0.567,1.274
59:23.8,0.508,-0.963,-0.51,1.202
59:23.8,0.167,-0.574,-0.196,0.629
59:23.8,0.167,-0.574,-0.196,0.629
59:23.8,0.167,-0.574,-0.196,0.629
59:23.8,0.297,-0.646,-0.196,0.738
59:23.8,0.307,-0.959,-0.69,1.221
59:23.8,0.194,-1.115,-0.776,1.372
59:23.8,0.431,-1.02,-0.549,1.236
59:23.8,0.529,-0.743,-0.513,1.046
59:23.9,0.268,-0.691,-0.528,0.91
59:23.9,0.137,-0.83,-0.369,0.919
59:23.9,0.324,-0.871,-0.695,1.16
59:23.9,0.406,-1.097,-0.802,1.418
59:23.9,0.406,-1.097,-0.802,1.418
59:23.9,0.162,-0.834,-0.917,1.25
59:23.9,0.545,-0.616,-0.241,0.857
59:23.9,0.437,-0.369,-0.275,0.635
59:23.9,0.243,-0.221,-0.055,0.333
59:23.9,0.217,-0.403,-0.281,0.537
59:24.0,-0.039,-0.836,-0.949,1.265
59:24.0,0.196,-1.048,-0.771,1.316
59:24.0,0.513,-0.898,-0.682,1.239
59:24.0,0.311,-1.003,-0.695,1.259
59:24.0,0.311,-1.003,-0.695,1.259
59:24.0,0.315,-0.971,-0.358,1.082
59:24.0,0.512,-1.039,-0.332,1.205
59:24.0,0.422,-0.948,-0.39,1.109
59:24.0,0.328,-1.009,-0.392,1.131
59:24.0,0.212,-1.021,-0.37,1.106
59:24.1,0.091,-0.95,-0.515,1.084
59:24.1,0.159,-0.836,-0.331,0.913
59:24.1,0.323,-0.766,-0.46,0.95
59:24.1,0.296,-0.824,-0.568,1.044
59:24.1,0.296,-0.824,-0.568,1.044
59:24.1,0.231,-0.942,-0.791,1.252
59:24.1,0.281,-0.774,-0.669,1.061
59:24.1,0.097,-0.757,-0.63,0.99
59:24.1,0.254,-0.581,-0.306,0.704
59:24.1,0.289,-0.763,-0.556,0.987
59:24.2,0.013,-0.856,-0.43,0.958
59:24.2,0.27,-0.858,-0.473,1.016
59:24.2,0.566,-0.879,-0.545,1.179
59:24.2,0.364,-0.733,-0.47,0.944
59:24.2,0.364,-0.733,-0.47,0.944
59:24.2,0.212,-0.721,-0.732,1.049
59:24.2,0.256,-0.705,-0.543,0.926
59:24.2,0.526,-0.623,-0.585,1.004
59:24.2,0.542,-0.637,-0.723,1.106
59:24.2,0.335,-0.72,-0.822,1.143
59:24.3,0.238,-0.798,-0.969,1.278
59:24.3,0.535,-0.82,-0.751,1.234
59:24.3,0.237,-0.569,-0.55,0.826
59:24.3,0.237,-0.569,-0.55,0.826
59:24.3,0.237,-0.569,-0.55,0.826
59:24.3,0.492,-0.713,-0.574,1.039
59:24.3,0.507,-0.696,-0.714,1.119
59:24.3,0.419,-0.632,-0.591,0.961
59:24.3,0.257,-0.571,-0.608,0.873
59:24.3,0.352,-0.529,-0.401,0.751
59:24.4,0.463,-0.494,-0.387,0.78
59:24.4,0.265,-0.586,-0.416,0.766
59:24.4,0.264,-0.665,-0.509,0.878
59:24.4,0.3,-0.786,-0.532,0.995
59:24.4,0.3,-0.786,-0.532,0.995
59:24.4,0.3,-0.786,-0.532,0.995
59:24.4,0.435,-1.008,-0.607,1.254
59:24.4,0.551,-0.99,-0.718,1.341
59:24.4,0.353,-0.893,-0.687,1.181
59:24.4,0.353,-0.809,-0.479,1.004
59:24.5,0.346,-0.724,-0.448,0.919
59:24.5,0.247,-0.706,-0.454,0.875
59:24.5,0.331,-1.028,-1.079,1.527
59:24.5,0.331,-1.028,-1.079,1.527
59:24.5,0.331,-1.028,-1.079,1.527
59:24.5,0.477,-0.851,-0.869,1.306
59:24.5,0.428,-0.62,-0.677,1.013
59:24.5,0.241,-0.582,-0.81,1.026
59:24.5,-0.069,-0.674,-0.689,0.966
59:24.5,0.076,-0.81,-0.837,1.167
59:24.6,0.563,-0.843,-0.884,1.345
59:24.6,0.612,-0.612,-0.572,1.037
59:24.6,0.289,-0.407,-0.421,0.653
59:24.6,0.347,-0.9,-0.5,1.086
59:24.6,0.347,-0.9,-0.5,1.086
59:24.6,0.347,-0.9,-0.5,1.086
59:24.6,0.438,-1.066,-0.925,1.478
59:24.6,0.671,-1.071,-0.676,1.433
59:24.6,0.496,-0.769,-0.661,1.129
59:24.6,0.243,-0.73,-0.378,0.857
59:24.7,0.227,-0.698,-0.31,0.797
59:24.7,0.392,-0.68,-0.41,0.886
59:24.7,0.449,-0.885,-0.523,1.122
59:24.7,0.449,-0.885,-0.523,1.122
59:24.7,0.449,-0.885,-0.523,1.122
59:24.7,0.26,-0.883,-0.826,1.237
59:24.7,0.003,-0.793,-0.629,1.012
59:24.7,0.418,-0.726,-0.445,0.949
59:24.7,0.312,-0.704,-0.617,0.987
59:24.8,-0.01,-0.721,-0.386,0.818
59:24.8,0.187,-0.776,-0.342,0.868
59:24.8,0.313,-0.79,-0.523,0.998
59:24.8,0.247,-1.106,-0.714,1.339
59:24.8,0.247,-1.106,-0.714,1.339
59:24.8,0.247,-1.106,-0.714,1.339
59:24.8,0.614,-0.951,-0.462,1.223
59:24.8,0.733,-0.701,-0.383,1.084
59:24.8,0.481,-0.509,-0.08,0.705
59:24.8,0.269,-0.512,-0.193,0.61
59:24.8,0.188,-0.797,-0.309,0.875
59:24.9,0.233,-0.768,-0.515,0.954
59:24.9,0.695,-0.792,-0.622,1.224
59:24.9,0.094,-0.738,-0.556,0.929
59:24.9,0.094,-0.738,-0.556,0.929
59:24.9,0.094,-0.738,-0.556,0.929
59:24.9,0.294,-0.76,-0.554,0.985
59:24.9,0.552,-1.069,-0.751,1.418
59:24.9,0.519,-0.924,-0.712,1.277
59:24.9,0.395,-0.758,-0.59,1.039
59:25.0,0.247,-0.55,-0.344,0.694
59:25.0,0.144,-0.539,-0.233,0.605
59:25.0,0.22,-0.632,-0.384,0.772
59:25.0,0.229,-0.906,-0.775,1.214
59:25.0,0.695,-0.673,-0.63,1.154
59:25.0,0.695,-0.673,-0.63,1.154
59:25.0,0.281,-0.855,-0.816,1.215
59:25.0,-0.167,-0.931,-0.975,1.358
59:25.0,0.049,-1.179,-0.744,1.395
59:25.0,0.4,-1.208,-1.132,1.703
59:25.1,0.527,-1.047,-0.763,1.399
59:25.1,0.389,-0.678,-0.422,0.888
59:25.1,0.333,-0.515,-0.137,0.628
59:25.1,0.129,-0.787,-0.472,0.927
59:25.1,0.129,-0.787,-0.472,0.927
59:25.1,0.129,-0.787,-0.472,0.927
59:25.1,0.229,-0.959,-0.891,1.329
59:25.1,0.44,-0.911,-0.835,1.312
59:25.1,0.487,-0.709,-0.637,1.07
59:25.1,0.401,-0.532,-0.293,0.728
59:25.2,0.125,-0.58,-0.563,0.818
59:25.2,-0.116,-0.902,-0.621,1.101
59:25.2,0.177,-1.068,-0.531,1.206
59:25.2,0.492,-0.958,-0.747,1.311
59:25.2,0.193,-0.599,-0.04,0.631
59:25.2,0.193,-0.599,-0.04,0.631
59:25.2,0.193,-0.599,-0.04,0.631
59:25.2,0.227,-0.884,-0.488,1.035
59:25.2,0.375,-1.147,-0.95,1.536
59:25.2,0.591,-1.245,-1.129,1.782
59:25.3,0.467,-0.989,-0.929,1.435
59:25.3,0.234,-0.771,-0.563,0.983
59:25.3,0.264,-0.37,-0.31,0.55
59:25.3,0.11,-0.927,-0.866,1.273
59:25.3,0.11,-0.927,-0.866,1.273
59:25.3,0.11,-0.927,-0.866,1.273
59:25.3,0.382,-1.199,-1.207,1.744
59:25.3,0.987,-1.034,-0.856,1.666
59:25.3,0.981,-0.555,-0.728,1.342
59:25.3,0.462,-0.343,-0.221,0.616
59:25.4,0.177,-0.274,-0.151,0.359
59:25.4,0.188,-0.587,-0.462,0.77
59:25.4,0.42,-0.732,-0.8,1.163
59:25.4,0.4,-0.617,-0.655,0.985
59:25.4,0.4,-0.617,-0.655,0.985
59:25.4,0.4,-0.617,-0.655,0.985
59:25.4,0.187,-0.508,-0.474,0.72
59:25.4,0.247,-0.592,-0.441,0.778
59:25.4,0.459,-0.727,-0.691,1.103
59:25.4,0.622,-0.82,-0.58,1.181
59:25.5,0.338,-0.679,-0.621,0.98
59:25.5,0.239,-0.664,-0.578,0.912
59:25.5,0.052,-0.655,-0.446,0.794
59:25.5,0.651,-1.198,-0.959,1.667
59:25.5,0.651,-1.198,-0.959,1.667
59:25.5,0.651,-1.198,-0.959,1.667
59:25.5,0.601,-0.97,-0.689,1.333
59:25.5,0.388,-0.679,-0.333,0.85
59:25.5,0.104,-0.505,-0.415,0.662
59:25.5,-0.046,-0.576,-0.147,0.596
59:25.6,-0.067,-0.898,-0.346,0.965
59:25.6,0.24,-0.908,-0.52,1.074
59:25.6,0.418,-0.798,-0.722,1.154
59:25.6,0.375,-0.764,-0.412,0.946
59:25.6,0.206,-0.875,-0.568,1.063
59:25.6,0.206,-0.875,-0.568,1.063
59:25.6,0.397,-1.016,-0.874,1.398
59:25.6,0.431,-0.923,-0.819,1.307
59:25.6,0.431,-0.923,-0.819,1.307
59:25.6,0.308,-0.437,-0.324,0.625
59:25.7,0.294,-0.586,-0.399,0.767
59:25.7,-0.053,-0.869,-0.85,1.217
59:25.7,0.099,-0.762,-0.507,0.921
59:25.7,0.38,-0.576,-0.548,0.881
59:25.7,0.38,-0.576,-0.548,0.881
59:25.7,0.38,-0.576,-0.548,0.881
59:25.7,0.206,-0.669,-0.75,1.026
59:25.7,0.22,-0.741,-0.691,1.037
59:25.7,0.375,-0.551,-0.581,0.884
59:25.7,0.489,-0.534,-0.332,0.797
59:25.8,0.273,-0.614,-0.428,0.797
59:25.8,0.078,-0.666,-0.473,0.821
59:25.8,0.157,-0.826,-0.457,0.957
59:25.8,0.562,-0.876,-0.525,1.166
59:25.8,0.562,-0.876,-0.525,1.166
59:25.8,0.562,-0.876,-0.525,1.166
59:25.8,0.481,-0.649,-0.328,0.872
59:25.8,0.259,-0.504,-0.243,0.617
59:25.8,0.098,-0.608,-0.16,0.636
59:25.8,0.187,-0.875,-0.412,0.985
59:25.9,0.436,-1.108,-0.845,1.46
59:25.9,0.74,-0.992,-0.716,1.43
59:25.9,0.746,-0.817,-0.625,1.271
59:25.9,0.247,-0.496,-0.323,0.641
59:25.9,0.247,-0.496,-0.323,0.641
59:25.9,0.247,-0.496,-0.323,0.641
59:25.9,0.531,-0.724,-0.444,1.002
59:25.9,0.324,-0.804,-0.624,1.068
59:25.9,0.293,-1.001,-0.656,1.232
59:25.9,0.28,-1.143,-0.997,1.542
59:26.0,0.393,-1.187,-0.786,1.477
59:26.0,0.656,-0.774,-0.621,1.19
59:26.0,0.63,-0.554,-0.203,0.863
59:26.0,0.406,-0.314,-0.094,0.522
59:26.0,0.221,-1.131,-0.762,1.382
59:26.0,0.221,-1.131,-0.762,1.382
59:26.0,0.221,-1.131,-0.762,1.382
59:26.0,0.332,-1.03,-1.22,1.631
59:26.0,0.56,-1.169,-0.692,1.469
59:26.0,0.472,-0.938,-0.586,1.203
59:26.1,0.232,-0.705,-0.528,0.911
59:26.1,0.17,-0.53,-0.07,0.561
59:26.1,0.12,-0.783,-0.081,0.796
59:26.1,0.328,-1.281,-0.619,1.46
59:26.1,0.328,-1.281,-0.619,1.46
59:26.1,0.328,-1.281,-0.619,1.46
59:26.1,0.364,-1.117,-0.763,1.401
59:26.1,0.458,-1.094,-0.446,1.267
59:26.1,0.339,-0.735,-0.485,0.944
59:26.2,0.172,-0.627,-0.311,0.721
59:26.2,0.231,-0.631,-0.213,0.705
59:26.2,0.064,-0.527,-0.494,0.725
59:26.2,-0.01,-0.652,-0.453,0.794
59:26.2,-0.07,-0.61,-0.739,0.961
59:26.2,0.078,-1.05,-1.033,1.475
59:26.2,0.078,-1.05,-1.033,1.475
59:26.2,0.078,-1.05,-1.033,1.475
59:26.2,0.625,-1.064,-0.846,1.496
59:26.2,0.685,-0.72,-0.631,1.177
59:26.3,0.412,-0.507,-0.314,0.725
59:26.3,0.128,-0.443,-0.283,0.541
59:26.3,0.061,-0.772,-0.301,0.831
59:26.3,0.215,-1.084,-0.571,1.244
59:26.3,0.659,-1.095,-0.885,1.555
59:26.3,0.237,-0.339,-0.035,0.415
59:26.3,0.237,-0.339,-0.035,0.415
59:26.3,0.237,-0.339,-0.035,0.415
59:26.3,0.117,-0.291,-0.193,0.368
59:26.3,-0.008,-0.492,-0.757,0.903
59:26.4,0.168,-0.932,-1.337,1.638
59:26.4,0.586,-0.949,-0.794,1.369
59:26.4,0.674,-0.448,-0.371,0.89
59:26.4,0.576,-0.125,-0.315,0.668
59:26.4,0.636,-0.551,-0.757,1.132
59:26.4,0.636,-0.551,-0.757,1.132
59:26.4,0.636,-0.551,-0.757,1.132
59:26.4,0.636,-0.551,-0.757,1.132
59:26.4,0.858,-0.4,-0.032,0.947
59:26.4,0.611,-0.068,0.218,0.652
59:26.5,0.156,-0.246,-0.288,0.41
59:26.5,-0.083,-0.785,-0.814,1.134
59:26.5,0.294,-1.646,-0.538,1.756
59:26.5,0.312,-0.988,-1.768,2.049
59:26.5,0.423,-0.56,-0.386,0.801
59:26.5,0.423,-0.56,-0.386,0.801
59:26.5,0.423,-0.56,-0.386,0.801
59:26.5,0.15,-1.318,-0.756,1.527
59:26.5,0.27,-1.692,-0.81,1.895
59:26.5,0.46,-0.985,-1.317,1.708
59:26.6,0.567,-0.743,-0.161,0.948
59:26.6,0.641,-0.433,0.077,0.777
59:26.6,0.317,-0.199,0.132,0.397
59:26.6,0.09,-0.201,-0.025,0.222
59:26.6,0.258,-1.174,-1.053,1.598
59:26.6,0.258,-1.174,-1.053,1.598
59:26.6,0.258,-1.174,-1.053,1.598
59:26.6,0.401,-1.17,-2.776,3.039
59:26.6,0.444,-1.21,-0.124,1.295
59:26.6,0.578,-0.844,-1.311,1.663
59:26.7,0.446,-0.049,-0.26,0.519
59:26.7,0.583,-0.233,-0.249,0.675
59:26.7,0.285,-0.284,-0.574,0.701
59:26.7,0.043,-0.838,-0.885,1.22
59:26.7,0.662,-0.903,-0.749,1.347
59:26.7,0.662,-0.903,-0.749,1.347
59:26.7,0.662,-0.903,-0.749,1.347
59:26.7,0.524,-0.668,-0.775,1.15
59:26.7,0.228,-0.443,-0.433,0.66
59:26.7,0.067,-0.458,-0.363,0.588
59:26.8,-0.073,-0.688,-0.452,0.826
59:26.8,0.015,-0.959,-0.493,1.078
59:26.8,0.397,-1.105,-0.876,1.465
59:26.8,0.565,-1.148,-0.802,1.51
59:26.8,0.336,-0.207,0.011,0.395
59:26.8,0.336,-0.207,0.011,0.395
59:26.8,0.336,-0.207,0.011,0.395
59:26.8,0.336,-0.207,0.011,0.395
59:26.8,0.239,-0.289,-0.128,0.396
59:26.8,0.396,-0.949,-0.492,1.14
59:26.9,0.456,-1.685,-1.867,2.556
59:26.9,0.747,-1.675,-1.115,2.146
59:26.9,0.783,-0.761,-0.634,1.263
59:26.9,0.678,-0.315,-0.081,0.752
59:26.9,0.022,-0.446,-0.528,0.692
59:26.9,0.022,-0.446,-0.528,0.692
59:26.9,0.022,-0.446,-0.528,0.692
59:26.9,0.401,-1.315,-0.277,1.402
59:26.9,0.318,-1.023,0.019,1.071
59:26.9,0.17,-0.526,-0.896,1.053
59:27.0,0.369,-0.705,-0.594,0.993
59:27.0,0.245,-1.247,-0.638,1.422
59:27.0,0.328,-1.001,-0.559,1.193
59:27.0,0.672,-1.079,-0.76,1.481
59:27.0,0.583,-0.867,-0.386,1.114
59:27.0,0.583,-0.867,-0.386,1.114
59:27.0,0.583,-0.867,-0.386,1.114
59:27.0,0.636,-0.222,-0.113,0.683
59:27.0,0.466,-0.004,0.163,0.494
59:27.0,0.266,-0.13,-0.051,0.3
59:27.1,0.002,-0.413,-0.563,0.698
59:27.1,0.091,-1.174,-0.671,1.355
59:27.1,0.122,-1.536,-2.333,2.796
59:27.1,0.366,-1.264,-0.87,1.578
59:27.1,0.5,-0.294,0.229,0.624
59:27.1,0.5,-0.294,0.229,0.624
59:27.1,0.5,-0.294,0.229,0.624
59:27.1,0.265,-0.303,0.008,0.403
59:27.1,0.234,-0.888,-0.454,1.024
59:27.1,0.412,-1.75,-0.246,1.815
59:27.2,0.344,-1.472,-1.033,1.831
59:27.2,0.434,-1.014,-0.794,1.359
59:27.2,0.256,-0.49,0.075,0.558
59:27.2,0.369,-0.443,0.16,0.598
59:27.2,-0.15,-1.339,-0.779,1.556
59:27.2,-0.15,-1.339,-0.779,1.556
59:27.2,-0.15,-1.339,-0.779,1.556
59:27.2,0.285,-0.851,-0.707,1.142
59:27.2,0.114,-0.26,-0.479,0.557
59:27.2,0.259,-0.249,-0.238,0.431
59:27.3,0.302,-0.772,-0.607,1.027
59:27.3,0.301,-0.824,-0.504,1.012
59:27.3,0.62,-0.737,-0.745,1.218
59:27.3,0.503,-0.598,-0.702,1.05
59:27.3,0.314,-0.776,-0.514,0.982
59:27.3,0.583,-0.835,-0.293,1.06
59:27.3,0.583,-0.835,-0.293,1.06
59:27.3,0.583,-0.835,-0.293,1.06
59:27.3,0.641,-1.045,-0.846,1.49
59:27.4,0.499,-1.011,-0.704,1.329
59:27.4,0.395,-0.87,-0.563,1.109
59:27.4,0.336,-0.552,-0.326,0.724
59:27.4,0.314,-0.468,-0.15,0.583
59:27.4,0.372,-0.379,-0.182,0.561
59:27.4,0.486,-1.057,-1.409,1.827
59:27.4,0.486,-1.057,-1.409,1.827
59:27.4,0.486,-1.057,-1.409,1.827
59:27.4,0.36,-0.817,-0.752,1.167
59:27.4,0.557,-0.536,-0.478,0.909
59:27.5,0.628,-0.327,-0.335,0.783
59:27.5,0.439,-0.448,-0.247,0.674
59:27.5,0.278,-1.009,-0.578,1.196
59:27.5,0.267,-1.152,-0.914,1.495
59:27.5,0.527,-1.065,-0.884,1.481
59:27.5,0.614,-0.562,-0.28,0.878
59:27.5,0.278,-0.404,-0.038,0.492
59:27.5,0.278,-0.404,-0.038,0.492
59:27.5,0.05,-0.857,-0.495,0.991
59:27.6,0.352,-0.312,-0.134,0.489
59:27.6,0.352,-0.312,-0.134,0.489
59:27.6,0.438,-0.385,-0.473,0.751
59:27.6,0.129,-2.178,-2.141,3.057
59:27.6,-0.009,-2.847,-1.718,3.325
59:27.6,0.549,-1.18,-0.008,1.301
59:27.6,0.6,0.077,-0.054,0.607
59:27.6,0.6,0.077,-0.054,0.607
59:27.6,0.6,0.077,-0.054,0.607
59:27.6,-0.091,-0.394,-2.05,2.09
59:27.6,-0.321,-0.56,-0.757,0.995
59:27.7,-0.27,-1.333,-0.828,1.592
59:27.7,0.242,-1.665,0.509,1.758
59:27.7,-0.056,-0.366,-0.076,0.378
59:27.7,0.307,0.105,-1.998,2.024
59:27.7,0.241,-0.249,-0.883,0.949
59:27.7,0.326,-0.369,-0.643,0.81
59:27.7,0.326,-0.369,-0.643,0.81
59:27.7,0.326,-0.369,-0.643,0.81
59:27.7,0.026,-0.026,-0.166,0.17
59:27.7,0.154,-0.2,-0.204,0.325
59:27.8,0.203,-0.338,-0.271,0.478
59:27.8,0.322,-0.289,0.06,0.437
59:27.8,0.645,-0.225,-0.087,0.689
59:27.8,0.683,-0.391,-0.292,0.839
59:27.8,0.204,-2.004,-2.306,3.062
59:27.8,0.245,-0.219,-0.294,0.441
59:27.8,0.245,-0.219,-0.294,0.441
59:27.8,0.245,-0.219,-0.294,0.441
59:27.8,0.558,-0.028,0.172,0.585
59:27.8,0.675,0.006,-0.059,0.678
59:27.9,0.134,-0.159,-0.21,0.296
59:27.9,-0.143,-0.439,-0.548,0.717
59:27.9,0.331,-1.474,-0.728,1.677
59:27.9,0.244,-1.351,-1.092,1.754
59:27.9,0.583,-1.454,-1.58,2.225
59:27.9,0.211,-0.489,-0.229,0.58
59:27.9,0.211,-0.489,-0.229,0.58
59:27.9,0.211,-0.489,-0.229,0.58
59:27.9,0.261,-0.446,-0.071,0.522
59:27.9,0.497,-0.648,-0.188,0.838
59:28.0,0.502,-0.934,-0.476,1.162
59:28.0,0.51,-0.994,-0.72,1.329
59:28.0,0.589,-0.816,-0.507,1.127
59:28.0,0.529,-0.589,-0.291,0.843
59:28.0,0.548,-0.591,-0.288,0.856
59:28.0,0.353,-0.361,-0.193,0.541
59:28.0,0.353,-0.361,-0.193,0.541
59:28.0,0.353,-0.361,-0.193,0.541
59:28.0,0.353,-0.361,-0.193,0.541
59:28.0,0.332,-0.07,0.038,0.341
59:28.1,0.226,-0.081,0.026,0.241
59:28.1,0.096,-0.193,-0.099,0.237
59:28.1,0.112,-0.288,-0.09,0.322
59:28.1,0.096,-0.303,-0.008,0.318
59:28.1,0.11,-0.005,0.151,0.187
59:28.1,0.153,-0.012,0.145,0.211
59:28.1,-0.868,-2.152,-3.702,4.369
59:28.1,-0.868,-2.152,-3.702,4.369
59:28.1,-1.178,-5.978,-2.733,6.678
59:28.2,2.228,-5.674,-1.392,6.253
59:28.2,0.436,-0.011,0.575,0.722
59:28.2,1.231,-0.005,0.659,1.396
59:28.2,0.869,0.113,0.581,1.051
59:28.2,0.169,-0.189,-0.87,0.906
59:28.2,-0.018,-0.486,-0.446,0.66
59:28.2,0.025,-0.415,-0.019,0.416
59:28.2,-0.395,-0.427,0.356,0.682
59:28.2,-0.395,-0.427,0.356,0.682
59:28.2,-0.395,-0.733,0.377,0.914
59:28.3,-0.407,-0.563,0.011,0.695
59:28.3,-0.32,-0.754,-0.109,0.826
59:28.3,-0.097,-0.855,-0.276,0.904
59:28.3,0.336,-1.019,-0.519,1.192
59:28.3,0.658,-1.213,-1.282,1.884
59:28.3,0.55,-0.333,-0.6,0.879
59:28.3,1.242,-0.483,-0.429,1.4
59:28.3,1.546,0.059,0.039,1.548
59:28.3,1.546,0.059,0.039,1.548
59:28.3,2.212,-0.582,-0.146,2.292
59:28.4,1.81,-1.215,-0.531,2.244
59:28.4,0.68,-0.997,-0.651,1.371
59:28.4,-0.225,-1.378,-1.36,1.949
59:28.4,-0.372,-1.503,-1.281,2.01
59:28.4,-0.021,-0.508,0.665,0.837
59:28.4,-0.21,-0.022,-0.277,0.348
59:28.4,-0.377,0.156,-0.384,0.56
59:28.4,-0.571,-0.774,-0.329,1.017
59:28.4,-0.829,-1.75,-3.413,3.924
59:28.4,-0.829,-1.75,-3.413,3.924
59:28.5,-0.588,-2.047,-1.581,2.652
59:28.5,-0.484,-1.079,-0.851,1.457
59:28.5,-0.121,-0.373,-0.264,0.473
59:28.5,-0.04,-0.179,-0.043,0.188
59:28.5,-0.004,-0.182,0.089,0.203
59:28.5,0.135,-0.453,-0.143,0.494
59:28.5,1.766,-0.292,0.174,1.798
59:28.5,1.766,-0.292,0.174,1.798
59:28.5,1.766,-0.292,0.174,1.798
59:28.5,1.997,-0.355,-0.918,2.226
59:28.5,1.12,-0.768,-1.174,1.795
59:28.6,0.628,-1.465,-0.931,1.846
59:28.6,0.293,-1.403,-0.729,1.608
59:28.6,0.06,-1.047,0.007,1.049
59:28.6,0.13,-0.627,-0.356,0.733
59:28.6,0.241,-0.282,0.225,0.434
59:28.6,0.232,-0.277,-0.06,0.366
59:28.6,0.112,-0.443,-0.81,0.93
59:28.6,0.112,-0.443,-0.81,0.93
59:28.6,0.112,-0.443,-0.81,0.93
59:28.7,0.146,-0.79,-1.137,1.392
59:28.7,0.209,-0.713,-0.934,1.193
59:28.7,0.058,-0.462,-1.045,1.144
59:28.7,0.349,-0.34,-0.93,1.05
59:28.7,0.492,-0.273,-0.781,0.963
59:28.7,0.294,-0.272,-0.62,0.738
59:28.7,0.034,-0.394,-0.808,0.9
59:28.7,-0.062,-0.751,-0.456,0.881
59:28.7,-0.062,-0.751,-0.456,0.881
59:28.7,0.074,-1.101,-0.768,1.344
59:28.8,0.274,-1.408,-0.245,1.455
59:28.8,0.266,-1.114,-0.316,1.188
59:28.8,0.15,-1.176,-0.4,1.251
59:28.8,0.11,-1.187,-0.204,1.209
59:28.8,0.231,-1.144,-0.124,1.174
59:28.8,0.209,-0.842,0.016,0.868
59:28.8,0.369,-0.952,-0.045,1.022
59:28.8,0.516,-0.916,-0.915,1.394
59:28.8,0.516,-0.916,-0.915,1.394
59:28.8,0.472,-0.766,-0.553,1.056
59:28.9,0.585,-0.616,-0.604,1.042
59:28.9,0.462,-0.265,-0.425,0.681
59:28.9,0.436,-0.143,-0.303,0.55
59:28.9,0.374,-0.206,-0.509,0.664
59:28.9,0.239,-0.467,-1.127,1.243
59:28.9,0.478,-1.03,-1.176,1.635
59:28.9,0.733,-0.749,-0.933,1.403
59:28.9,0.428,-0.135,-0.401,0.602
59:28.9,0.259,-0.23,-0.383,0.516
59:28.9,0.259,-0.23,-0.383,0.516
59:29.0,0.358,-0.65,-0.817,1.104
59:29.0,0.403,-0.884,-1.032,1.417
59:29.0,0.376,-0.992,-1.263,1.649
59:29.0,0.49,-0.87,-1.018,1.426
59:29.0,0.503,-0.644,-0.914,1.226
59:29.0,0.249,-0.477,-0.737,0.913
59:29.0,0.042,-0.631,-0.771,0.997
59:29.0,0.042,-0.631,-0.771,0.997
59:29.0,0.042,-0.631,-0.771,0.997
59:29.0,0.233,-0.755,-0.776,1.107
59:29.1,0.525,-0.8,-0.836,1.271
59:29.1,0.253,-0.764,-0.843,1.165
59:29.1,0.042,-0.809,-0.826,1.157
59:29.1,0.292,-0.97,-0.566,1.16
59:29.1,0.327,-0.912,-0.77,1.238
59:29.1,0.121,-0.895,-0.527,1.046
59:29.1,0.269,-0.803,-0.237,0.879
59:29.1,0.269,-0.803,-0.237,0.879
59:29.1,0.269,-0.803,-0.237,0.879
59:29.1,0.247,-0.8,-0.152,0.851
59:29.2,0.2,-0.987,-0.465,1.109
59:29.2,0.298,-1.012,-0.328,1.105
59:29.2,0.465,-0.781,-0.327,0.966
59:29.2,0.421,-0.736,-0.339,0.913
59:29.2,0.179,-0.995,-0.516,1.135
59:29.2,0.153,-1.213,-0.784,1.452
59:29.2,0.523,-0.415,0.063,0.671
59:29.2,0.523,-0.415,0.063,0.671
59:29.2,0.523,-0.415,0.063,0.671
